Date,ETH_Open,ETH_Close,ETH_High,ETH_Low,ETH_Volume,BTC_Open,BTC_Close,BTC_High,BTC_Low,BTC_Volume,LTC_Open,LTC_Close,LTC_High,LTC_Low,LTC_Volume
2020-09-24 10:00:00,329.4,333.59140925,335.74,328.55297138,5186.01468873,10349.0,10397.0,10399.0,10344.0,48.62338109,43.825,44.144,44.175,43.664,1552.76435444
2020-09-24 09:00:00,327.24,329.31457772,330.55,326.16,7979.5141942,10340.0,10349.0,10357.0,10318.0,76.53341488,43.614,43.745,43.745,43.487,479.54153722
2020-09-24 08:00:00,328.94660109,327.24,329.81,327.0421918,13264.72180744,10366.0,10340.0,10374.0,10339.30201912,56.58617192,44.055,43.585,44.055,43.585,275.14793296
2020-09-24 07:00:00,324.96127098,328.71,329.64,324.74540893,2915.0350663,10311.0,10366.0,10379.0,10311.0,126.94932328,43.604,44.063,44.086,43.604,609.49440996
2020-09-24 06:00:00,325.75,324.58598132,327.00666625,324.57,2238.27790545,10313.104077,10311.0,10342.0,10302.850491,31.61404225,43.517,43.631,43.839,43.517,315.09176157
2020-09-24 05:00:00,324.85330308,325.62,326.19,324.59,1590.02386837,10305.0,10311.0467301,10321.0,10292.0,64.33289624,43.451,43.429,43.578,43.395,1330.86769278
2020-09-24 04:00:00,325.44,324.86,327.3,324.62,1649.47535778,10331.0,10306.0,10340.0,10305.0,47.180054399999996,43.613,43.421,43.745,43.421,298.38362449
2020-09-24 03:00:00,324.53,325.44,326.63,324.49,794.67186043,10312.89165683,10324.99209092,10346.0,10312.89165683,33.27872968,43.619,43.601,43.785,43.601,86.72426718
2020-09-24 02:00:00,324.33188908,324.56,327.05,324.05,1368.18144977,10311.0,10311.0,10365.0,10308.0,66.72742708,43.602,43.605,43.742,43.58,382.65510372
2020-09-24 01:00:00,323.4,324.5,325.69,322.81,2097.0873200300002,10319.0,10312.0,10335.97453169,10305.0,54.27029382,43.612,43.542,43.697,43.542,91.53946795
2020-09-24 00:00:00,321.37007352,323.61,324.02,317.52286593,4761.8765142,10266.0,10315.0,10325.0,10222.0,121.5174115,43.084,43.594,43.696,42.72,1706.67323166
2020-09-23 23:00:00,324.45,321.26,324.45,319.25,3507.46170715,10289.91314408,10263.0,10295.0,10239.0,374.53943568,43.233,43.059,43.243,42.956,353.59508186
2020-09-23 22:00:00,323.25912806,324.5,324.98,321.65,5062.36303655,10277.46235965,10288.0,10314.0,10267.0,60.41979594,43.401,43.25,43.41,42.997,3464.43258676
2020-09-23 21:00:00,323.62,323.29410448,328.38108588,321.29,8032.96374525,10247.32911904,10277.0,10302.0,10231.00383169,339.79440184,43.002,43.421,43.499,43.002,1899.34421139
2020-09-23 20:00:00,328.16,323.56,329.57716604,313.81,41210.79089791,10307.0,10247.07459973,10335.0,10152.0,376.39366192,43.395,43.103,43.538,42.35,2694.52769003
2020-09-23 19:00:00,335.73,328.29,336.16,326.48,19706.26590861,10428.06412661,10308.0,10429.0,10270.0,435.00648271,44.026,43.346,44.033,42.858,6034.76769618
2020-09-23 18:00:00,338.41389539,335.81545602,338.64930321,335.73,2781.72628831,10477.0,10429.0,10477.0,10429.0,79.49634847,44.372,44.017,44.372,43.98,2260.99360729
2020-09-23 17:00:00,340.58,338.41,341.75,337.67,3117.92994743,10510.0,10477.38620106,10510.0,10477.0,70.96172629,44.577,44.386,44.647,44.386,544.92372596
2020-09-23 16:00:00,339.34,340.61614834,340.74,339.01,620.5747708600001,10484.26181002,10508.0,10514.0,10480.09536,124.66505347,44.499,44.657,44.692,44.499,140.31783519
2020-09-23 15:00:00,339.81,339.49993893,340.67,339.31,837.56605063,10497.0,10484.0,10504.71545306,10471.77180958,291.95573627,44.489,44.477,44.581,44.44,370.87900539
2020-09-23 14:00:00,342.15,339.78,342.38765588,339.45,2526.85432163,10523.01976294,10492.07379123,10533.0,10488.0409902,73.62368439,44.83,44.561,44.872,44.531,303.59127937
2020-09-23 13:00:00,341.5,342.15,343.84,341.14,1931.19764494,10535.0,10526.0,10550.0,10525.0,47.40281258,45.071,44.924,45.101,44.829,631.11345296
2020-09-23 12:00:00,339.48282605,341.36,342.8,338.66,2941.68004096,10498.0,10534.0,10544.0,10491.716339,128.40260927,44.74,45.09,45.242,44.642,1118.4249903099999
2020-09-23 11:00:00,339.634349,339.64,341.33,339.2,1990.33802278,10513.0,10498.0,10521.0,10497.0,41.26185971,44.869,44.742,44.946,44.742,151.17495613
2020-09-23 10:00:00,339.88,339.85,340.0,338.43,1338.93691087,10506.0,10513.0,10513.0,10484.0,40.90818761,45.037,44.856,45.037,44.744,1504.60819735
2020-09-23 09:00:00,337.03,339.88,339.99,336.75,855.98563712,10470.0,10502.0,10518.0,10466.0,85.04200135,44.788,45.071,45.071,44.742,1592.7802466800001
2020-09-23 08:00:00,336.53,337.18,337.85,335.0,3261.78263128,10449.0,10471.0,10474.28615558,10431.0,57.35335291,44.356,44.725,44.725,44.289,579.11133528
2020-09-23 07:00:00,339.06,336.73,339.79,334.0,4474.57180225,10449.0,10450.0,10455.0,10406.0,100.87833312,44.106,44.25,44.25,43.763,1055.45843811
2020-09-23 06:00:00,341.31,339.07,341.6,338.4,2274.72249985,10488.0,10449.0,10493.0,10429.0,105.26734436,44.283,44.155,44.284,44.018,45.3184102
2020-09-23 05:00:00,340.73217535,341.29613046,342.5,339.43,980.2978467,10485.91765529,10491.0,10509.0,10477.27496626,60.55002222,44.293,44.292,44.426,44.243,140.34702092
2020-09-23 04:00:00,341.77,340.69,342.1,340.09,1306.36882412,10502.0,10486.0,10511.0,10477.0,66.26001226,44.432,44.305,44.432,44.203,296.47612248
2020-09-23 03:00:00,344.07,341.81,344.11,341.77,1777.01407036,10540.0,10501.06008524,10540.0,10501.06008524,53.2598928,44.548,44.399,44.548,44.36,41.58157844
2020-09-23 02:00:00,344.38,344.29,345.15246147,343.63,421.89497534,10538.0,10541.0,10547.0,10535.0,13.8146731,44.706,44.541,44.732,44.541,512.97791477
2020-09-23 01:00:00,343.21,344.42,344.42,343.15,209.88886106,10543.0,10539.0,10547.0,10535.0,39.25791144,44.6,44.572,44.629,44.549,21.47728764
2020-09-23 00:00:00,344.72,343.77,345.01,343.2,1486.94623743,10549.621726,10543.0,10555.0,10535.01590252,26.64765612,44.577,44.6,44.764,44.501,147.61487644
2020-09-22 23:00:00,343.94,344.65,344.65,343.15,592.3642564200001,10527.0,10549.0,10551.0,10523.0,82.04072625,44.377,44.559,44.6,44.34,181.7798167
2020-09-22 22:00:00,347.04,343.78,347.09,343.65,830.31345751,10572.0,10531.0,10572.0,10510.0,199.14044186,44.898,44.4,44.898,44.316,654.40668124
2020-09-22 21:00:00,345.45,347.04,347.38,341.45,3227.21324769,10537.02631218,10571.606814,10597.0,10475.0,252.14022207,44.199,44.847,44.9,43.893,1817.11545803
2020-09-22 20:00:00,344.04585416,345.45,346.12,343.69,3165.52289781,10514.0,10540.0,10541.0,10506.0,120.26531434,44.004,44.203,44.247,43.983,3720.10915829
2020-09-22 19:00:00,343.72,344.0341458,344.41,342.87,716.10811995,10520.0,10511.42584472,10520.0,10495.0,24.73853509,44.004,44.003,44.031,43.88,247.60063926
2020-09-22 18:00:00,344.36248683,343.8,345.28,343.23226425,1994.43302268,10509.52660492,10519.97869791,10525.0,10509.52660492,26.04056014,44.178,44.046,44.196,43.977,299.06859711
2020-09-22 17:00:00,341.5,344.24540452,344.54,341.39,2054.47335212,10478.0,10508.0,10510.0,10472.0,67.26022426,44.104,44.126,44.234,44.003,111.67570774000001
2020-09-22 16:00:00,342.17,341.38,343.78,341.37,2190.44707287,10473.30940471,10477.0,10512.584808,10473.30940471,181.27495502,44.088,44.106,44.449,44.088,214.23252785
2020-09-22 15:00:00,340.42,341.85,343.3,339.49,2092.45328207,10465.0,10475.0,10495.0158489,10452.0,54.72379675,43.913,44.049,44.188,43.865,685.43315762
2020-09-22 14:00:00,341.72,340.45,344.4052765,340.45,4548.83802967,10498.0,10466.0,10525.0,10466.0,84.87631361,44.081,43.948,44.224,43.948,208.28192375
2020-09-22 13:00:00,343.02,341.53,345.0,341.52773512,1603.45001032,10511.0,10498.0,10542.0,10491.4817217,72.130692,44.03,44.058,44.406,44.03,553.76259619
2020-09-22 12:00:00,340.42,342.8,343.40756076,337.65,2623.31858232,10474.73239852,10511.0,10521.839714,10450.0,86.17357333,43.739,44.001,44.029,43.591,769.85694562
2020-09-22 11:00:00,341.84,340.33912328,343.35,340.08,1497.51977772,10485.98166767,10474.0,10523.0,10472.0,83.29750571,43.897,43.721,44.013,43.721,880.59372341
2020-09-22 10:00:00,341.05,342.01,342.93,340.05,1193.54642804,10478.0,10483.0,10500.97099159,10450.0,52.65714847,43.724,43.843,43.866,43.689,186.14065889
2020-09-22 09:00:00,342.65,341.07496538,343.47,340.68,1480.46263733,10483.69112464,10478.0,10493.0,10467.43668725,39.10608458,43.646,43.626,43.766,43.564,222.21421712
2020-09-22 08:00:00,336.9,342.65,342.69631284,336.9,1855.2424985,10395.0,10482.0,10497.815118,10395.0,104.10659067,43.176,43.622,43.7,43.176,151.47254795
2020-09-22 07:00:00,343.4,336.96,344.25,335.91,6643.0217795300005,10445.0,10396.0,10462.912704,10388.0,96.88460257,43.5,43.179,43.672,43.018,496.61435305
2020-09-22 06:00:00,344.81,342.87,347.00894012,342.19612719,2059.73116054,10482.0,10446.0,10521.0,10432.0,112.16329795,43.785,43.446,43.988,43.38,597.15281884
2020-09-22 05:00:00,345.43,344.85,345.91,344.15,1147.40482081,10485.0,10482.0,10494.0,10469.0,160.31407745,43.732,43.781,43.781,43.541,1052.97762371
2020-09-22 04:00:00,344.13,344.47,347.42557348,344.13,818.32297268,10477.628847,10484.179407,10507.23828956,10477.0,127.38406292,43.697,43.643,43.883,43.643,18.21601535
2020-09-22 03:00:00,345.21,343.73,345.92,343.04,2607.64660027,10481.0,10473.802451,10490.34542192,10465.0,111.42338792,43.517,43.645,43.746,43.517,162.63102205
2020-09-22 02:00:00,343.12,345.19,345.19,342.05,254.66511283,10462.0,10481.0,10481.0,10446.15812314,15.37798587,43.379,43.294,43.49,43.294,218.40197046
2020-09-22 01:00:00,343.339243,342.75144745,344.06,340.85,1300.35008009,10482.10925,10457.0,10488.17378509,10428.65462467,58.69037926,43.521,43.368,43.521,43.178,599.10828259
2020-09-22 00:00:00,341.0,343.58,345.79,338.58,5491.03080737,10435.0,10482.10925,10508.903004,10377.0,200.55186652,43.227,43.523,43.748,42.888,670.77579026
2020-09-21 23:00:00,345.0,340.78,345.63890654,340.71,5871.64381747,10503.0,10435.0,10525.0,10434.0,132.55518133,43.527,43.242,43.538,43.242,450.27906349
2020-09-21 22:00:00,349.22,345.01,349.22,345.0,879.45790499,10525.0,10502.734186,10549.0,10495.0,26.62547533,43.74,43.608,43.771,43.477,832.49778033
2020-09-21 21:00:00,346.93,348.78150642,350.48816179,346.77,2297.63846678,10498.0,10526.0,10549.0,10487.02496615,48.24164,43.827,43.865,43.93,43.759,555.8889382899999
2020-09-21 20:00:00,346.16,346.95,350.0,345.5,2060.55353716,10519.38453536,10497.94695,10549.0,10497.94695,125.25412762,43.488,43.81,44.065,43.487,2448.17264475
2020-09-21 19:00:00,343.23769843,346.11120661,346.97,343.23769843,1658.30192667,10463.0,10519.0,10522.0,10461.0,100.10513202,43.425,43.548,43.755,43.425,1546.64312421
2020-09-21 18:00:00,341.98139438,343.24,343.24,340.0,1699.16795365,10425.0,10463.0,10463.0,10409.0,60.56747293,43.274,43.431,43.443,43.227,1519.83813726
2020-09-21 17:00:00,340.01,342.14,344.58,339.48,3636.59479041,10403.0,10426.0,10454.0,10397.05398134,202.73713671000002,43.146,43.29,43.449,43.042,1279.82288764
2020-09-21 16:00:00,341.10929054,340.01,343.99,337.24,5233.6852466,10439.0,10403.0,10453.0,10375.0,378.98716578,43.188,43.165,43.487,42.873,1531.16459562
2020-09-21 15:00:00,338.7,341.46,342.43,337.55,8501.04654208,10432.07665942,10444.0,10476.0,10375.0,492.25170007,43.124,43.251,43.318,42.923,1396.17314076
2020-09-21 14:00:00,346.64,338.72,347.39,332.1,20944.5478843,10622.0,10435.0,10623.0,10321.0,926.59385534,44.399,43.025,44.404,41.662,16783.80752479
2020-09-21 13:00:00,346.02,346.79,350.55,345.25,7873.18687772,10590.0,10622.91215996,10660.0,10576.0,457.37910792,44.365,44.434,44.732,44.328,1601.4880129
2020-09-21 12:00:00,352.86833871,346.04723454,353.03,340.91,10328.94158064,10651.14718793,10590.0,10652.0,10532.0,316.22627847,44.956,44.35,44.956,43.699,16845.71950114
2020-09-21 11:00:00,357.16,352.91,358.46,349.65,12283.26621149,10680.0,10651.0,10701.0,10594.0,259.02106213,45.391,44.981,45.499,44.726,2945.75797292
2020-09-21 10:00:00,359.92998763,357.16,361.18,354.84,13244.71785198,10709.0,10680.0,10744.97741505,10660.0,567.51806879,45.835,45.313,46.022,45.104,4567.17946749
2020-09-21 09:00:00,369.25727386,359.92998763,369.28087309,358.12,27257.41771573,10874.0,10710.0,10884.0,10591.0,1386.89770616,46.865,45.886,46.931,45.717,4334.79851391
2020-09-21 08:00:00,371.14,369.25727386,371.55,367.5,17429.6764302,10919.299104,10874.0,10924.0,10839.0,120.26265685,47.1,46.883,47.15,46.751,370.57548780999997
2020-09-21 07:00:00,374.67,370.87897923,374.82,370.45,1927.01973737,10968.0,10919.0,10971.81139333,10913.0,101.12144536,47.382,47.083,47.388,47.059,1229.84055584
2020-09-21 06:00:00,375.4812,374.32,376.38280094,374.18375222,1191.29206076,10985.0,10967.0,10995.0,10961.0,18.07644531,47.535,47.382,47.733,47.319,1512.91612344
2020-09-21 05:00:00,374.96,375.25,375.71,374.2,1305.94739362,10975.543858,10982.0,10982.0,10953.0,11.59299581,47.203,47.439,47.493,47.202,75.75856327
2020-09-21 04:00:00,375.62,374.79,376.11,374.78,369.80149079,10981.0,10975.0,11000.0,10972.0,19.64054453,47.229,47.207,47.255,47.167,100.33020935
2020-09-21 03:00:00,374.35654134,375.60078324,375.65,373.73,448.11650896,10958.553366,10981.0,10981.0,10944.0,49.67613971,47.13,47.187,47.218,47.057,45.40606803
2020-09-21 02:00:00,375.02,374.34978144,376.17,374.28,548.45771325,10964.63847,10959.55402681,10980.88456107,10957.0,130.00633964,47.142,47.211,47.218,47.021,383.05006033
2020-09-21 01:00:00,375.42,375.0,377.06,374.51,1865.8914395,10980.0,10964.0,10993.0,10964.0,30.59856798,47.429,47.095,47.43,47.092,1756.99468463
2020-09-21 00:00:00,371.62,375.43,377.59144509,369.44,3716.49973619,10935.0,10979.0,10985.0,10917.0,50.83620672,47.07,47.253,47.474,46.901,1010.1961581300001
2020-09-20 23:00:00,370.12629377,371.74703576,372.89,370.12629377,1184.96455287,10891.0,10934.54183144,10952.0,10891.0,103.28904714,46.89,47.159,47.259,46.89,201.23124705
2020-09-20 22:00:00,370.81,370.06539893,371.67,367.0,2111.20482124,10891.9826153,10891.0,10902.0,10853.0,94.64810971,46.98,46.788,47.102,46.66,199.89261649
2020-09-20 21:00:00,370.07,370.80374885,371.59,367.31,2252.78174905,10875.0,10890.20611134,10902.0,10848.0,41.65191146,46.886,47.012,47.13,46.71,572.24620185
2020-09-20 20:00:00,371.97,370.08521437,372.37129958,368.78,2267.07497976,10896.0,10875.0,10900.0,10862.10290872,42.40166693,47.099,46.964,47.099,46.841,149.09770942
2020-09-20 19:00:00,373.44,372.13,374.18467468,371.43,784.6200454,10910.0,10894.0,10912.0,10882.0,32.06581955,47.18,47.059,47.18,47.058,222.65297422
2020-09-20 18:00:00,373.83,373.45,374.22,371.65,2672.61426382,10918.0,10910.0,10925.0,10894.0,70.92636903,47.071,47.192,47.195,47.0,279.12120535
2020-09-20 17:00:00,371.64063206,373.80300524,374.27,370.97,2768.77851556,10883.0,10918.0,10919.0,10882.0,69.64449412,46.882,47.043,47.077,46.817,543.4190115499999
2020-09-20 16:00:00,371.9,371.8,372.25,366.25,35324.60252878,10858.0,10883.0,10883.0,10779.0,172.24481307,46.78,46.886,46.886,46.301,3687.54151727
2020-09-20 15:00:00,373.51,371.9,373.95692134,371.9,2095.03834124,10866.59496522,10856.0,10889.0,10855.0,30.43563873,47.042,46.78,47.054,46.78,408.06911076
2020-09-20 14:00:00,374.54,373.51518978,374.66,373.28205845,672.07693118,10887.78802804,10866.696334,10888.97199803,10863.04305525,37.21568872,47.015,46.999,47.087,46.999,642.89505437
2020-09-20 13:00:00,373.43,374.63418597,375.04,371.29,14492.25234145,10868.0,10888.68919119,10890.606509,10812.0,198.34807011,46.94,47.085,47.085,46.451,3633.30796367
2020-09-20 12:00:00,380.53,373.44,380.58715329,370.52,16989.2229571,10978.0,10869.0,10978.24333528,10859.0,179.45161521,48.159,46.959,48.159,46.946,5951.6680073200005
2020-09-20 11:00:00,381.89,380.15,381.89,380.15,278.12609825,11000.0,10978.0,11000.0,10976.0,18.18574121,48.295,48.154,48.319,48.15,428.73172447
2020-09-20 10:00:00,381.33305438,381.89315714,381.9,380.00700799,303.90351262,10979.0,10998.0,11000.0,10963.0,32.01561248,48.201,48.28,48.28,48.049,194.71219113
2020-09-20 09:00:00,380.47,381.29,381.5,378.61,2019.58706685,10970.0,10980.0,10984.0,10945.0,28.59228407,48.139,48.197,48.197,47.763,1689.42760898
2020-09-20 08:00:00,381.72376448,380.5,382.64,380.36,473.28006991,10987.0,10970.0,10993.0,10969.83714835,75.92484244,48.191,48.183,48.222,48.183,361.54735067
2020-09-20 07:00:00,382.22,381.66,382.64,381.63,307.19291072,10979.90089326,10987.0047132,11010.09212801,10970.90272134,52.33376444,48.278,48.223,48.357,48.223,253.6969191
2020-09-20 06:00:00,381.77,382.22,382.22,380.85,689.21467416,10971.901104,10979.78249626,10981.0,10961.19416742,22.69270097,48.204,48.277,48.363,48.199,80.66008346
2020-09-20 05:00:00,382.43,381.69,382.65,381.07,814.881589,10983.0,10973.0,10983.0,10963.0,22.545825100000002,48.213,48.204,48.246,48.155,153.41169383
2020-09-20 04:00:00,381.88,382.44,382.94,381.32,230.31342338,10964.0,10983.0,10996.0,10950.0,29.76984829,48.15,48.268,48.268,48.058,254.26155612
2020-09-20 03:00:00,381.08,382.1,382.49334497,380.43,587.59354205,10936.0,10964.0356954,10973.0,10897.0,119.3364263,48.012,48.148,48.185,48.0,1245.78160292
2020-09-20 02:00:00,381.16,381.16729858,382.25,380.44,831.87641344,10957.0,10938.0,10977.88814428,10934.0,52.89845254,48.16,48.036,48.299,48.012,281.8830118
2020-09-20 01:00:00,384.39,381.38,384.39910144,381.16,1362.52852348,11076.0,10958.0,11076.0,10937.0,247.32825851,48.465,48.268,48.477,48.162,1328.23805711
2020-09-20 00:00:00,386.16,384.45,386.34,383.94,643.92582282,11098.0,11077.0,11098.0,11070.0,44.984236270000004,48.617,48.502,48.617,48.419,260.44090589
2020-09-19 23:00:00,385.45,386.16365194,386.58988113,384.51,612.5624442,11083.0,11098.0,11099.0,11059.10848559,22.23951269,48.497,48.631,48.64,48.457,122.12498547999999
2020-09-19 22:00:00,385.84398004,385.44143024,385.94,383.89,616.39505531,11068.93543651,11084.0,11086.0,11052.239292,9.39349235,48.419,48.529,48.529,48.339,239.28325577
2020-09-19 21:00:00,386.76,385.84,386.76,384.21010145,453.57594836,11107.0,11068.93543651,11108.0,11051.0,73.09868575,48.562,48.449,48.562,48.327,52.0854329
2020-09-19 20:00:00,385.73,386.62,386.8,384.86128495,561.33110858,11080.89353341,11108.0,11108.0,11065.02833554,62.47672096,48.477,48.558,48.575,48.39,220.18885938
2020-09-19 19:00:00,385.05,385.76,385.99,383.72467376,1081.21763686,11066.0,11080.89353341,11093.0,11051.0,75.20985358,48.549,48.51,48.592,48.404,822.84172644
2020-09-19 18:00:00,386.44,385.0494582,386.61,382.1,1744.21090142,11082.0,11066.0,11084.91903138,11038.0,167.91188105,48.801,48.477,48.801,48.333,773.49213594
2020-09-19 17:00:00,385.31119355,386.38,387.0,385.31,2196.67878495,11083.79613849,11082.0,11122.0,11078.0,301.93782156,48.741,48.786,48.897,48.741,152.90968167
2020-09-19 16:00:00,385.46,385.46,387.27,384.49425425,683.63670039,11111.536526,11084.75713,11138.0,11082.844316,76.16166877,48.858,48.755,48.912,48.743,737.62698914
2020-09-19 15:00:00,385.73807124,385.13,386.21,384.25,476.66999727,11106.0,11111.536526,11123.0,11077.0,57.66721336,48.944,48.83,48.98,48.759,204.65123056
2020-09-19 14:00:00,386.37,385.7,386.56,385.25,683.68482997,11124.0,11105.0,11129.0,11081.0,98.34140654,48.907,48.959,48.97,48.809,532.26746586
2020-09-19 13:00:00,385.52430814,386.46,386.95,384.73104825,675.85493352,11120.0,11124.0,11141.0,11104.0,147.13325791,48.897,48.893,48.967,48.71,317.87011928
2020-09-19 12:00:00,387.63,385.95053734,389.3,384.31,2822.27245478,11164.0,11120.0,11185.0,11076.0,374.0488291,49.016,48.801,49.088,48.7,545.68518961
2020-09-19 11:00:00,382.45,387.73,388.19,382.45,4329.89096749,10999.90998609,11164.0,11174.0,10996.0,574.7139418200001,48.367,49.04,49.069,48.367,3320.66606493
2020-09-19 10:00:00,380.98,382.45,382.45,380.13,936.53640672,10975.0,11000.0,11000.0,10964.0,101.68626812,48.227,48.291,48.355,48.144,128.16742089
2020-09-19 09:00:00,380.70555028,380.91,381.58,380.20828289,728.19110529,10955.98469946,10975.0,10987.0,10955.98469946,17.43707555,48.265,48.264,48.288,48.22,78.98784394
2020-09-19 08:00:00,378.69,380.69,380.73,378.00609871,785.02723704,10935.0,10956.0,10956.0,10920.0,28.08502679,48.227,48.241,48.293,48.102,339.75604583
2020-09-19 07:00:00,381.75,378.65,381.8,378.65,465.08772801,10973.0,10935.0,10976.0,10935.0,27.99908525,48.421,48.188,48.421,48.188,241.98017578
2020-09-19 06:00:00,380.61,381.65,381.84216147,379.7,298.96352158,10959.89180043,10972.857511,10973.0,10957.0,16.63745908,48.281,48.35,48.35,48.242,158.33560962
2020-09-19 05:00:00,383.34580336,380.48,383.34705374,379.06,520.22918684,10989.11643,10960.0,10990.0,10955.0,10.91028043,48.351,48.236,48.351,48.134,187.00336532
2020-09-19 04:00:00,383.71,383.36948276,383.84,382.04343637,149.13931001,10997.71954409,10987.0,11000.0,10976.0,33.15159491,48.382,48.431,48.431,48.245,79.85646552
2020-09-19 03:00:00,385.0,383.83,385.0,382.36310827,850.13424181,10990.0,10997.71954409,10998.0,10977.0,12.83324228,48.607,48.374,48.607,48.265,249.36690187
2020-09-19 02:00:00,382.88,384.99,384.99,382.81,814.11443458,10972.857511,10990.0,10990.0,10970.0,15.19244999,48.37,48.553,48.584,48.359,2511.46956812
2020-09-19 01:00:00,384.5,382.84,384.6,382.11447457,356.57017686,10998.0,10973.0,10998.0,10963.0885194,23.00032478,48.429,48.372,48.499,48.302,132.65255744
2020-09-19 00:00:00,384.99207378,384.47,385.99,383.38,1152.83923429,10957.05507792,10997.0,10998.0,10957.0,140.56318705,48.583,48.402,48.636,48.373,297.11982682
2020-09-18 23:00:00,384.45,384.99207378,385.0,380.61972394,1006.38198195,10956.93667447,10957.17348137,10957.88390206,10901.40545736,297.31649122,48.408,48.6,48.6,48.133,589.93505201
2020-09-18 22:00:00,382.97,384.45,385.0,382.72,1266.37179889,10967.0,10956.10785034,10970.0,10948.0,19.15162554,48.271,48.411,48.429,48.252,192.98987126
2020-09-18 21:00:00,380.77,382.96,383.13,380.27,432.65815852,10911.019968,10968.0,10968.0,10901.0,209.08374595,48.083,48.226,48.304,48.083,227.16047387
2020-09-18 20:00:00,379.45,381.06,382.6,378.93,721.56684549,10890.0,10912.0,10919.294936,10874.476668,60.89025699,47.977,48.1,48.2,47.977,396.40087951
2020-09-18 19:00:00,379.98,379.56,380.19,378.15,770.39271057,10883.888331,10891.0,10896.0,10867.0,36.26588675,48.022,48.057,48.099,47.901,222.29730618
2020-09-18 18:00:00,377.25,379.96811871,380.0,376.04283339,1908.10183343,10854.0,10883.0,10893.0,10838.0,93.08647212,47.722,48.061,48.105,47.684,3341.21108309
2020-09-18 17:00:00,383.16,377.21,384.18,375.78,10278.6696744,10899.0,10854.96081815,10918.0,10825.0,174.78591779,48.304,47.764,48.36,47.562,3703.3143625
2020-09-18 16:00:00,383.0,383.29394182,384.5,381.15,1343.77847862,10923.0,10903.0,10923.0,10852.0,138.6881198,48.269,48.401,48.452,48.085,503.61627136
2020-09-18 15:00:00,386.09,383.00849846,386.09,380.74,2831.75966878,10973.90385206,10923.125776,10973.90385206,10895.0,216.31646066,48.683,48.3,48.683,48.006,2425.48643854
2020-09-18 14:00:00,384.04,386.22759787,386.55,383.66024048,960.1163834,10942.0,10974.0,10977.0,10935.0,79.24472319,48.552,48.639,48.75,48.552,322.14690454
2020-09-18 13:00:00,387.66822521,384.04,388.0,383.68,2051.65636425,11016.0,10941.329421,11029.0,10940.0,75.88539579,48.871,48.584,48.976,48.523,1019.59964644
2020-09-18 12:00:00,386.30209846,387.7,387.94,385.66,1332.5371101,11005.70068589,11016.0,11022.9417,10982.252382,62.402665,48.946,48.891,48.946,48.589,2536.42870209
2020-09-18 11:00:00,386.73,386.24,388.19,385.93,882.52795845,11008.0,11005.0,11030.0,11001.0,31.35523297,48.869,48.899,49.017,48.868,199.04911529
2020-09-18 10:00:00,389.25,386.73467496,389.8,386.73084529,1791.70432373,11040.0,11005.05742351,11041.43006957,11005.05742351,27.74300178,48.941,48.901,49.008,48.872,151.40343887
2020-09-18 09:00:00,388.05,389.51,389.55,387.45,833.70178168,10992.0,11038.0,11064.0,10990.0,152.1517525,48.846,49.033,49.127,48.846,1376.9829768
2020-09-18 08:00:00,387.02,388.05,388.05,385.35,2011.37678177,10981.0,10992.74752988,10994.0,10960.0,152.34575985,48.586,48.833,48.833,48.491,140.84051842
2020-09-18 07:00:00,388.73,386.7,388.73,385.95,1052.32881763,10997.0,10980.0,10997.61145043,10967.0,30.99217073,48.769,48.549,48.78,48.549,347.73683789
2020-09-18 06:00:00,386.25,389.08,389.34,385.02,1573.7171811599999,10952.0,10996.0,11001.01789347,10926.0,73.95715119,48.612,48.76,48.76,48.452,535.38926039
2020-09-18 05:00:00,384.2,386.24210368,386.25,383.0,1776.21263933,10928.0,10952.0,10952.0,10919.0,27.68315712,48.5,48.531,48.565,48.44,283.18406755
2020-09-18 04:00:00,388.17,384.35,388.17,383.2,1952.12399064,10946.36811,10925.0,10946.36811,10903.380644,46.21782149,48.741,48.479,48.741,48.239,1011.76903324
2020-09-18 03:00:00,388.12,388.5,388.56,387.28226326,233.07203845,10948.0,10947.0,10960.0,10947.0,37.99820212,48.774,48.766,48.799,48.705,95.00964746
2020-09-18 02:00:00,387.2982562,388.35,388.77,387.06237023,1444.1509868,10922.571144,10946.7823285,10960.0,10922.571144,52.91287123,48.68,48.778,48.829,48.68,2526.28503136
2020-09-18 01:00:00,387.54,387.40601615,388.33187169,386.07664812,898.95375555,10918.0,10924.47935,10939.0,10908.437408,96.68217818,48.7,48.7,48.7,48.526,2855.37412667
2020-09-18 00:00:00,390.0,387.57,393.0,386.71,3403.96062505,10959.0,10917.93738184,10971.0,10910.0,62.62530863,48.953,48.667,49.108,48.602,2230.24381701
2020-09-17 23:00:00,387.91,390.1,390.99330903,387.9,2621.31108195,10941.037956,10959.0,10959.0,10936.0,49.30378731,49.026,48.947,49.058,48.94,82.23081049
2020-09-17 22:00:00,393.25,387.9,393.49,387.51,3635.36430457,10979.0,10941.0,10981.0,10925.0,35.84636412,49.254,49.01,49.257,48.94,498.43780161
2020-09-17 21:00:00,392.79853473,393.21,394.4,392.44,2299.7443473499998,10953.4656,10978.03942613,10985.26176624,10941.0,58.31497449,49.252,49.253,49.399,49.104,2289.50232491
